dt;dt_iso;timezone;city_name;lat;lon;temp;feels_like;temp_min;temp_max;pressure;sea_level;grnd_level;humidity;wind_speed;wind_deg;rain_1h;rain_3h;snow_1h;snow_3h;clouds_all;weather_id;weather_main;weather_description;weather_icon
1580785200;2020-02-04 03:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;278.99;271.55;277.59;280.15;1012;;;71;8;290;;;;;40;802;Clouds;scattered clouds;03n
1580788800;2020-02-04 04:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;278.93;270.75;277.59;280.15;1013;;;70;9;280;;;;;75;803;Clouds;broken clouds;04n
1580792400;2020-02-04 05:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;278.9;269.93;277.59;280.15;1013;;;67;10;280;;;;;40;802;Clouds;scattered clouds;03n
1580796000;2020-02-04 06:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;278.97;270.04;277.59;280.15;1013;;;68;10;280;;;;;75;803;Clouds;broken clouds;04n
1580799600;2020-02-04 07:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;278.97;270.74;277.85;280.15;1014;;;68;9;290;;;;;75;803;Clouds;broken clouds;04n
1580803200;2020-02-04 08:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;278.96;268.57;277.85;280.15;1015;;;66;12;290;;;;;75;803;Clouds;broken clouds;04d
1580806800;2020-02-04 09:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.37;271.2;278.71;280.15;1016;;;68;9;290;;;;;40;802;Clouds;scattered clouds;03d
1580810400;2020-02-04 10:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.89;272.46;279.15;280.93;1016;;;67;8;290;;;;;75;803;Clouds;broken clouds;04d
1580814000;2020-02-04 11:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.12;270.59;279.26;280.93;1017;;;66;11;290;;;;;90;804;Clouds;overcast clouds;04d
1580817600;2020-02-04 12:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.13;270.61;279.82;280.45;1017;;;66;11;300;;;;;90;804;Clouds;overcast clouds;04d
1580821200;2020-02-04 13:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.3;269.54;279.577;281.05;1018;;;70;13;300;;;;;90;804;Clouds;overcast clouds;04d
1580824800;2020-02-04 14:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.35;271.29;279.65;281.15;1019;;;79;11;300;;;;;90;804;Clouds;overcast clouds;04d
1580828400;2020-02-04 15:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.57;271.42;279.25;281.75;1020;;;75;11;300;;;;;90;804;Clouds;overcast clouds;04d
1580832000;2020-02-04 16:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.68;271.19;279.75;281.48;1021;;;85;12;310;;;;;90;804;Clouds;overcast clouds;04d
1580835600;2020-02-04 17:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.6;269.06;279.65;281.65;1022;;;87;15;320;;;;;90;804;Clouds;overcast clouds;04n
1580839200;2020-02-04 18:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.66;271.17;279.82;281.48;1024;;;85;12;320;;;;;90;804;Clouds;overcast clouds;04n
1580842800;2020-02-04 19:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.54;271.12;279.82;281.15;1025;;;88;12;320;;;;;90;804;Clouds;overcast clouds;04n
1580846400;2020-02-04 20:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.43;271.76;279.82;281.35;1026;;;90;11;340;;;;;75;803;Clouds;broken clouds;04n
1580850000;2020-02-04 21:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.3;271.6;279.15;281.35;1028;;;90;11;340;;;;;75;803;Clouds;broken clouds;04n
1580853600;2020-02-04 22:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.86;274;277.85;281.45;1029;;;94;7;340;;;;;90;804;Clouds;overcast clouds;04n
1580857200;2020-02-04 23:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.41;274.16;277.04;281.15;1030;;;94;6;340;;;;;75;803;Clouds;broken clouds;04n
1580860800;2020-02-05 00:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;278.85;274.89;275.93;280.65;1031;;;94;4;360;;;;;75;803;Clouds;broken clouds;04n
1580864400;2020-02-05 01:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.1;275.86;275.75;280.75;1031;;;93;3;350;;;;;20;801;Clouds;few clouds;02n
1580868000;2020-02-05 02:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;278.79;274.76;275.37;280.95;1032;;;92;4;360;;;;;20;801;Clouds;few clouds;02n
1580871600;2020-02-05 03:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;278.47;274.29;274.26;280.75;1033;;;89;4;10;;;;;75;803;Clouds;broken clouds;04n
1580875200;2020-02-05 04:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;278.65;275.08;274.82;280.65;1033;;;85;3;20;;;;;75;803;Clouds;broken clouds;04n
1580878800;2020-02-05 05:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;278.76;275.15;275.37;280.65;1034;;;83;3;350;;;;;90;804;Clouds;overcast clouds;04n
1580882400;2020-02-05 06:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;278.72;274.37;275.93;280.45;1034;;;82;4;360;;;;;90;804;Clouds;overcast clouds;04n
1580886000;2020-02-05 07:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;278.86;275.12;276.48;280.75;1035;;;78;3;350;;;;;90;804;Clouds;overcast clouds;04n
1580889600;2020-02-05 08:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;278.88;274.56;277.04;280.65;1036;;;82;4;310;;;;;90;804;Clouds;overcast clouds;04d
1580893200;2020-02-05 09:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.4;276.41;277.59;280.75;1037;;;77;2;310;;;;;90;804;Clouds;overcast clouds;04d
1580896800;2020-02-05 10:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280;277.08;278.71;280.93;1037;;;76;2;270;;;;;90;804;Clouds;overcast clouds;04d
1580900400;2020-02-05 11:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.59;277.81;279.55;281.48;1037;;;77;2;160;;;;;90;804;Clouds;overcast clouds;04d
1580904000;2020-02-05 12:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.02;278.77;280.15;282.04;1037;;;70;1;170;;;;;75;803;Clouds;broken clouds;04d
1580907600;2020-02-05 13:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.11;278.21;280.15;282.04;1037;;;71;2;280;;;;;90;804;Clouds;overcast clouds;04d
1580911200;2020-02-05 14:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.06;277.52;280.37;281.668;1036;;;73;3;270;;;;;90;804;Clouds;overcast clouds;04d
1580914800;2020-02-05 15:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.84;277.23;280.15;281.48;1036;;;72;3;270;;;;;90;804;Clouds;overcast clouds;04d
1580918400;2020-02-05 16:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.49;277.35;279.75;281.48;1036;;;67;2;250;;;;;90;804;Clouds;overcast clouds;04d
1580922000;2020-02-05 17:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.05;277.37;279.25;281.05;1036;;;83;2;280;;;;;90;804;Clouds;overcast clouds;04n
1580925600;2020-02-05 18:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.78;276.92;278.95;280.65;1036;;;79;2;270;;;;;90;804;Clouds;overcast clouds;04n
1580929200;2020-02-05 19:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.7;276.19;279.15;280.755;1036;;;81;3;270;;;;;90;804;Clouds;overcast clouds;04n
1580932800;2020-02-05 20:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.43;276.51;278.71;280.461;1036;;;79;2;210;;;;;90;804;Clouds;overcast clouds;04n
1580936400;2020-02-05 21:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.13;276.19;278.15;280.37;1036;;;80;2;210;;;;;75;803;Clouds;broken clouds;04n
1580940000;2020-02-05 22:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;278.77;275.68;277.862;280.05;1036;;;77;2;220;;;;;75;803;Clouds;broken clouds;04n
1580943600;2020-02-05 23:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;278.23;275.11;277.04;279.82;1035;;;79;2;200;;;;;75;803;Clouds;broken clouds;04n
1580947200;2020-02-06 00:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;277.44;274.72;276.15;279.26;1035;;;91;1.73;224;;;;;40;802;Clouds;scattered clouds;03n
1580950800;2020-02-06 01:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;276.76;272.75;274.82;279.15;1034;;;80;3;210;;;;;75;803;Clouds;broken clouds;04n
1580954400;2020-02-06 02:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;276.09;272.05;274.15;278.65;1034;;;83;3;220;;;;;75;803;Clouds;broken clouds;04n
1580958000;2020-02-06 03:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;275.83;271.81;273.71;278.15;1034;;;85;3;210;;;;;40;802;Clouds;scattered clouds;03n
1580961600;2020-02-06 04:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;275.21;271.17;273.15;277.85;1033;;;88;3;210;;;;;75;803;Clouds;broken clouds;04n
1580965200;2020-02-06 05:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;275.24;270.52;273.15;277.55;1033;;;89;4;200;;;;;40;802;Clouds;scattered clouds;03n
1580968800;2020-02-06 06:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;274.88;270.16;272.59;277.45;1033;;;91;4;210;;;;;19;801;Clouds;few clouds;02n
1580972400;2020-02-06 07:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;274.63;269.89;272.15;277.35;1033;;;92;4;210;;;;;40;802;Clouds;scattered clouds;03n
1580976000;2020-02-06 08:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;274.88;270.18;272.59;277.15;1032;;;92;4;220;;;;;62;803;Clouds;broken clouds;04d
1580979600;2020-02-06 09:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;276.5;272.73;274.75;278.15;1032;;;91;3;210;;;;;100;804;Clouds;overcast clouds;04d
1580983200;2020-02-06 10:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;278.39;275.53;277.04;279.85;1032;;;87;2;200;;;;;50;802;Clouds;scattered clouds;03d
1580986800;2020-02-06 11:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.28;277.55;279.26;281.48;1032;;;80;2;200;;;;;40;802;Clouds;scattered clouds;03d
1580990400;2020-02-06 12:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.35;278.6;280.15;282.59;1032;;;74;2;240;;;;;35;802;Clouds;scattered clouds;03d
1580994000;2020-02-06 13:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.48;278.61;280.37;282.59;1032;;;70;2;270;;;;;57;803;Clouds;broken clouds;04d
1580997600;2020-02-06 14:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.53;279.26;280.15;283.15;1031;;;67;1;30;;;;;54;803;Clouds;broken clouds;04d
1581001200;2020-02-06 15:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.4;278.55;280.37;282.59;1030;;;71;2;340;;;;;54;803;Clouds;broken clouds;04d
1581004800;2020-02-06 16:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.85;278.12;279.82;282.04;1030;;;77;2;30;;;;;50;800;Clear;sky is clear;01d
1581008400;2020-02-06 17:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.43;277.28;278.71;280.663;1030;;;81;1;60;;;;;36;802;Clouds;scattered clouds;03n
1581012000;2020-02-06 18:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;278.05;275.02;276.25;279.85;1030;;;83;2;70;;;;;46;802;Clouds;scattered clouds;03n
1581015600;2020-02-06 19:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;277;273.91;274.75;279.15;1030;;;87;2;80;;;;;1;800;Clear;sky is clear;01n
1581019200;2020-02-06 20:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;276.2;272.93;273.71;278.71;1030;;;85;2;110;;;;;1;800;Clear;sky is clear;01n
1581022800;2020-02-06 21:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;275.8;273.29;273.15;278.25;1030;;;90;1;100;;;;;1;800;Clear;sky is clear;01n
1581026400;2020-02-06 22:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;275.48;271.48;272.59;278.25;1029;;;88;3;130;;;;;10;800;Clear;sky is clear;01n
1581030000;2020-02-06 23:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;275.21;271.84;273.55;277.75;1029;;;87;2;90;;;;;1;800;Clear;sky is clear;01n
1581033600;2020-02-07 00:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;274.98;270.18;273.15;277.85;1028;;;87;4;110;;;;;4;800;Clear;sky is clear;01n
1581037200;2020-02-07 01:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;274.99;270.21;273.15;277.59;1028;;;88;4;110;;;;;1;800;Clear;sky is clear;01n
1581040800;2020-02-07 02:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;274.72;269.18;273.15;277.04;1028;;;87;5;120;;;;;2;800;Clear;sky is clear;01n
1581044400;2020-02-07 03:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;274.56;269;273.15;277.04;1027;;;87;5;120;;;;;1;800;Clear;sky is clear;01n
1581048000;2020-02-07 04:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;274.2;268.59;272.59;276.48;1026;;;87;5;140;;;;;0;800;Clear;sky is clear;01n
1581051600;2020-02-07 05:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;273.89;268.96;272.04;275.93;1026;;;88;4;140;;;;;0;800;Clear;sky is clear;01n
1581055200;2020-02-07 06:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;273.75;268.12;272.35;275.93;1025;;;89;5;120;;;;;0;800;Clear;sky is clear;01n
1581058800;2020-02-07 07:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;273.62;268;272.25;275.93;1025;;;90;5;120;;;;;0;800;Clear;sky is clear;01n
1581062400;2020-02-07 08:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;273.82;268.94;272.25;275.93;1024;;;91;4;130;;;;;0;800;Clear;sky is clear;01d
1581066000;2020-02-07 09:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;275.14;269.06;274.15;277.05;1024;;;91;6;130;;;;;0;800;Clear;sky is clear;01d
1581069600;2020-02-07 10:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;277.09;271.89;276.15;278.25;1024;;;86;5;130;;;;;0;800;Clear;sky is clear;01d
1581073200;2020-02-07 11:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;278.8;272.13;278.15;279.82;1023;;;74;7;140;;;;;0;800;Clear;sky is clear;01d
1581076800;2020-02-07 12:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.16;273.44;279.15;281.25;1022;;;66;7;150;;;;;0;800;Clear;sky is clear;01d
1581080400;2020-02-07 13:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.35;274.71;280.37;282.59;1021;;;63;7;140;;;;;0;800;Clear;sky is clear;01d
1581084000;2020-02-07 14:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.86;273.86;280.93;283.15;1020;;;62;9;150;;;;;0;800;Clear;sky is clear;01d
1581087600;2020-02-07 15:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.14;274.85;280.93;283.71;1020;;;61;8;150;;;;;0;800;Clear;sky is clear;01d
1581091200;2020-02-07 16:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.64;274.27;280.37;283.15;1019;;;61;8;150;;;;;8;800;Clear;sky is clear;01d
1581094800;2020-02-07 17:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.51;274.48;279.15;282.04;1019;;;64;6;150;;;;;44;802;Clouds;scattered clouds;03n
1581098400;2020-02-07 18:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.05;273.38;278.71;281.15;1019;;;68;7;160;;;;;90;804;Clouds;overcast clouds;04n
1581102000;2020-02-07 19:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.61;272.94;278.71;280.37;1019;;;70;7;160;;;;;75;803;Clouds;broken clouds;04n
1581105600;2020-02-07 20:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.39;271.95;278.15;280.85;1019;;;69;8;170;;;;;75;803;Clouds;broken clouds;04n
1581109200;2020-02-07 21:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.18;274.12;278.15;280.37;1018;;;79;5;160;;;;;100;804;Clouds;overcast clouds;04n
1581112800;2020-02-07 22:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.38;272.77;278.71;280.37;1018;;;73;7;160;;;;;75;803;Clouds;broken clouds;04n
1581116400;2020-02-07 23:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.6;273.08;278.15;280.65;1018;;;75;7;170;;;;;90;804;Clouds;overcast clouds;04n
1581120000;2020-02-08 00:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.01;273.6;278.71;281.15;1018;;;76;7;170;;;;;90;804;Clouds;overcast clouds;04n
1581123600;2020-02-08 01:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.33;274.74;279.25;281.25;1017;;;78;6;180;;;;;90;804;Clouds;overcast clouds;04n
1581127200;2020-02-08 02:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.63;275.16;279.65;281.35;1017;;;80;6;180;;;;;90;804;Clouds;overcast clouds;04n
1581130800;2020-02-08 03:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.84;274.71;280.15;281.75;1017;;;80;7;170;;;;;90;804;Clouds;overcast clouds;04n
1581134400;2020-02-08 04:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281;274.2;280.35;281.85;1016;;;80;8;170;;;;;90;804;Clouds;overcast clouds;04n
1581138000;2020-02-08 05:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.97;274.2;280.15;281.75;1016;;;81;8;170;;;;;90;804;Clouds;overcast clouds;04n
1581141600;2020-02-08 06:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.35;275.35;280.75;282.15;1016;;;81;7;170;;;;;90;804;Clouds;overcast clouds;04n
1581145200;2020-02-08 07:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.46;274.82;280.93;282.35;1016;;;82;8;170;;;;;75;803;Clouds;broken clouds;04n
1581148800;2020-02-08 08:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.67;275.77;280.93;282.59;1017;;;82;7;180;;;;;75;803;Clouds;broken clouds;04d
1581152400;2020-02-08 09:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.05;275.46;280.93;283.15;1017;;;80;8;190;;;;;90;804;Clouds;overcast clouds;04d
1581156000;2020-02-08 10:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.37;276.66;281.48;283.35;1017;;;83;7;200;;;;;90;804;Clouds;overcast clouds;04d
1581159600;2020-02-08 11:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.29;275.97;281.15;283.15;1018;;;86;8;210;;;;;90;804;Clouds;overcast clouds;04d
1581163200;2020-02-08 12:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.21;277.28;281.35;283.15;1018;;;86;6;230;;;;;90;804;Clouds;overcast clouds;04d
1581166800;2020-02-08 13:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.26;277.96;281.35;283.15;1018;;;84;5;210;;;;;90;804;Clouds;overcast clouds;04d
1581170400;2020-02-08 14:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.29;278.07;281.48;283.15;1018;;;86;5;190;;;;;90;804;Clouds;overcast clouds;04d
1581174000;2020-02-08 15:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.2;278;281.75;282.65;1018;;;87;5;180;;;;;90;804;Clouds;overcast clouds;04d
1581177600;2020-02-08 16:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.12;277.28;281.45;282.65;1018;;;89;6;180;;;;;90;804;Clouds;overcast clouds;04d
1581181200;2020-02-08 17:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.66;276.72;280.93;282.45;1018;;;89;6;190;;;;;40;802;Clouds;scattered clouds;03n
1581184800;2020-02-08 18:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.31;276.33;280.35;282.15;1018;;;90;6;190;;;;;32;802;Clouds;scattered clouds;03n
1581188400;2020-02-08 19:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.97;276.68;279.25;282.59;1019;;;92;5;200;;;;;16;801;Clouds;few clouds;02n
1581192000;2020-02-08 20:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.66;276.31;279.15;282.35;1019;;;92;5;190;;;;;4;800;Clear;sky is clear;01n
1581195600;2020-02-08 21:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.42;274.61;279.15;282.04;1018;;;92;7;190;;;;;81;803;Clouds;broken clouds;04n
1581199200;2020-02-08 22:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.26;274.42;279.15;281.48;1017;;;92;7;180;;;;;18;801;Clouds;few clouds;02n
1581202800;2020-02-08 23:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.3;273.77;279.15;281.48;1016;;;92;8;190;;;;;26;802;Clouds;scattered clouds;03n
1581206400;2020-02-09 00:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.65;274.19;279.82;281.48;1016;;;92;8;190;;;;;20;801;Clouds;few clouds;02n
1581210000;2020-02-09 01:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.94;273.74;280.15;281.48;1015;;;89;9;180;;;;;90;804;Clouds;overcast clouds;04n
1581213600;2020-02-09 02:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.97;273.01;280.15;281.85;1014;;;87;10;190;;;;;40;802;Clouds;scattered clouds;03n
1581217200;2020-02-09 03:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.05;272.4;280.37;281.65;1013;;;87;11;180;;;;;90;804;Clouds;overcast clouds;04n
1581220800;2020-02-09 04:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.14;272.44;280.37;282.04;1012;;;85;11;190;;;;;90;804;Clouds;overcast clouds;04n
1581224400;2020-02-09 05:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.14;270.17;280.15;282.04;1010;;;80;14;180;;;;;90;804;Clouds;overcast clouds;04n
1581228000;2020-02-09 06:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.14;269.99;280.37;282.04;1009;;;75;14;190;;;;;90;804;Clouds;overcast clouds;04n
1581231600;2020-02-09 07:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.22;270.08;280.37;282.04;1008;;;75;14;180;;;;;90;804;Clouds;overcast clouds;04n
1581235200;2020-02-09 08:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.37;269.53;280.37;282.59;1006;;;74;15;180;;;;;75;803;Clouds;broken clouds;04d
1581238800;2020-02-09 09:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.89;270.14;281.15;282.59;1005;;;74;15;190;;;;;75;803;Clouds;broken clouds;04d
1581242400;2020-02-09 10:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.48;268.82;282.04;283.45;1003;;;76;18;190;;;;;90;804;Clouds;overcast clouds;04d
1581246000;2020-02-09 11:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.24;269.73;282.59;284.26;1002;;;76;18;190;;;;;90;804;Clouds;overcast clouds;04d
1581249600;2020-02-09 12:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.65;270.23;283.15;284.26;1000;;;76;18;190;;;;;90;804;Clouds;overcast clouds;04d
1581253200;2020-02-09 13:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.92;271.47;283.15;284.95;997;;;81;17;190;;;;;90;804;Clouds;overcast clouds;04d
1581256800;2020-02-09 14:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.37;272.59;283.65;285.15;995;;;78;16;190;;;;;90;804;Clouds;overcast clouds;04d
1581260400;2020-02-09 15:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.65;272.28;283.85;285.37;994;;;79;17;190;;;;;90;804;Clouds;overcast clouds;04d
1581264000;2020-02-09 16:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.62;270.93;283.71;285.37;993;;;81;19;200;;;;;90;804;Clouds;overcast clouds;04d
1581267600;2020-02-09 17:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.61;272.5;284.15;285.37;992;;;85;17;200;;;;;90;804;Clouds;overcast clouds;04n
1581271200;2020-02-09 18:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.59;274.1;283.71;285.75;991;;;90;15;200;;;;;90;804;Clouds;overcast clouds;04n
1581274800;2020-02-09 19:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;285;273.96;284.15;286.25;990;;;91;16;210;;;;;75;803;Clouds;broken clouds;04n
1581278400;2020-02-09 20:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;285.18;273.64;284.82;286.15;989;;;79;16;230;;;;;75;803;Clouds;broken clouds;04n
1581282000;2020-02-09 21:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.75;273.15;283.71;285.95;989;;;80;16;220;;;;;75;803;Clouds;broken clouds;04n
1581285600;2020-02-09 22:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.25;272.97;283.15;285.37;989;;;74;15;240;;;;;40;802;Clouds;scattered clouds;03n
1581289200;2020-02-09 23:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.88;271.25;282.59;284.85;990;;;77;17;240;;;;;40;802;Clouds;scattered clouds;03n
1581292800;2020-02-10 00:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.62;272.33;282.59;284.45;990;;;77;15;240;;;;;75;803;Clouds;broken clouds;04n
1581296400;2020-02-10 01:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.21;272.54;282.04;284.26;990;;;77;14;230;;;;;75;803;Clouds;broken clouds;04n
1581300000;2020-02-10 02:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.87;272.01;282.04;283.65;991;;;74;14;240;;;;;75;803;Clouds;broken clouds;04n
